case_state_hash,dataset_scope,repeat,real_llm_call,valid_guarded_plan,sanitized_plan,api_latency_ms,total_tokens,error
7526054c26f42b13cf7dfbf9dd7183199223e2b1b5fcaca6f1b74d4a7ce5db6d,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
103a233047e55f37d89c48c96496d7ce2dd92c7ce2c4314b0a1ed29e5084565f,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
103a233047e55f37d89c48c96496d7ce2dd92c7ce2c4314b0a1ed29e5084565f,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
103a233047e55f37d89c48c96496d7ce2dd92c7ce2c4314b0a1ed29e5084565f,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
215ff0f81ff185c1cb5b4f67a7eeccc2cc8d28469c035870c60a15635db7ecc5,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
215ff0f81ff185c1cb5b4f67a7eeccc2cc8d28469c035870c60a15635db7ecc5,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
215ff0f81ff185c1cb5b4f67a7eeccc2cc8d28469c035870c60a15635db7ecc5,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0f79ef00254940e4e8ce2f4abc73d603b3a68cca04d8b091941bd7b108cdf680,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0f79ef00254940e4e8ce2f4abc73d603b3a68cca04d8b091941bd7b108cdf680,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0f79ef00254940e4e8ce2f4abc73d603b3a68cca04d8b091941bd7b108cdf680,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4309ad0ad974bdac1326033f009f83214a47c0c79a7e815262ded6e62bd9883f,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4309ad0ad974bdac1326033f009f83214a47c0c79a7e815262ded6e62bd9883f,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
4309ad0ad974bdac1326033f009f83214a47c0c79a7e815262ded6e62bd9883f,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a71681f06e79066664e2fb96f7bb643975fdbac5d38960de3de13f2b0a08e84b,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a71681f06e79066664e2fb96f7bb643975fdbac5d38960de3de13f2b0a08e84b,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a71681f06e79066664e2fb96f7bb643975fdbac5d38960de3de13f2b0a08e84b,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
340d280a5ed728328c91e8c30535f9b777329ee123de8c9183c712718f61e49f,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
340d280a5ed728328c91e8c30535f9b777329ee123de8c9183c712718f61e49f,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
340d280a5ed728328c91e8c30535f9b777329ee123de8c9183c712718f61e49f,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
909cad29ed3605d395674eb84b7a8f117a4b899dc8b8ff983bb787b695a17a88,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
909cad29ed3605d395674eb84b7a8f117a4b899dc8b8ff983bb787b695a17a88,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
909cad29ed3605d395674eb84b7a8f117a4b899dc8b8ff983bb787b695a17a88,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a5fba9b236a23d8973f1b6d901cd06cc4d2cd0ed4bf7961b19ffd6ecc8892478,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a5fba9b236a23d8973f1b6d901cd06cc4d2cd0ed4bf7961b19ffd6ecc8892478,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
a5fba9b236a23d8973f1b6d901cd06cc4d2cd0ed4bf7961b19ffd6ecc8892478,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f611da76bc759860066b83ece7573c244c54ebe90acf56723ca33d33ffae6a38,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f611da76bc759860066b83ece7573c244c54ebe90acf56723ca33d33ffae6a38,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f611da76bc759860066b83ece7573c244c54ebe90acf56723ca33d33ffae6a38,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3a368e2e6ec847bd38c80ce5a334bbe6b18630f65a53bb5de8c72b59564a131b,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3a368e2e6ec847bd38c80ce5a334bbe6b18630f65a53bb5de8c72b59564a131b,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3a368e2e6ec847bd38c80ce5a334bbe6b18630f65a53bb5de8c72b59564a131b,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8a2ab38d1f28b4f18b225c1b4a3c7bdda655fa9b9164317658177c212d8dfc93,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8a2ab38d1f28b4f18b225c1b4a3c7bdda655fa9b9164317658177c212d8dfc93,USTC-TFC2016,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Obtain temporal pattern evidence to complement statistical analysis for USTC-TFC2016 dataset"",""requested_agent"":""TemporalEvidenceAgent""}],""stop"":false}",1999.904400028754,422,HTTPError
8a2ab38d1f28b4f18b225c1b4a3c7bdda655fa9b9164317658177c212d8dfc93,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2aa7718dd95bdc6391d4e3d0529ef7a0a6988a0e01b191cdf0dc6ed98438906d,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2aa7718dd95bdc6391d4e3d0529ef7a0a6988a0e01b191cdf0dc6ed98438906d,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2aa7718dd95bdc6391d4e3d0529ef7a0a6988a0e01b191cdf0dc6ed98438906d,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2977a345fd4c19371f03884a4f75619955109c1787a2e57b0f6dc6cb12e711a1,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2977a345fd4c19371f03884a4f75619955109c1787a2e57b0f6dc6cb12e711a1,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
2977a345fd4c19371f03884a4f75619955109c1787a2e57b0f6dc6cb12e711a1,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
06cf5954c6114d0fd36cf2f227a658ee81585fff21a798d9ec2ee17078e360ee,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
06cf5954c6114d0fd36cf2f227a658ee81585fff21a798d9ec2ee17078e360ee,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
06cf5954c6114d0fd36cf2f227a658ee81585fff21a798d9ec2ee17078e360ee,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
251faea522dba32ec74f4fac44ba822cf5ddb42f42ec4cae4e1387ddb6e7d264,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
251faea522dba32ec74f4fac44ba822cf5ddb42f42ec4cae4e1387ddb6e7d264,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
251faea522dba32ec74f4fac44ba822cf5ddb42f42ec4cae4e1387ddb6e7d264,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
19daa526237843e097803996abfbc345d581ffd8368d36ce340e4fd791c57ce9,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
19daa526237843e097803996abfbc345d581ffd8368d36ce340e4fd791c57ce9,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
19daa526237843e097803996abfbc345d581ffd8368d36ce340e4fd791c57ce9,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
90564685a90825aca97efbb96a7a1251b20e3dfb6210de52e6135b3adc0494bf,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
90564685a90825aca97efbb96a7a1251b20e3dfb6210de52e6135b3adc0494bf,NF-IoT,2,True,True,"{""requests"":[{""budget"":1,""expected_output"":""AgentEvidence"",""purpose"":""Analyze inter-arrival timing patterns and burst characteristics to validate or challenge the malicious volume prediction"",""requested_agent"":""TimingBehaviorAgent""}],""stop"":false}",2134.1984000173397,419,HTTPError
90564685a90825aca97efbb96a7a1251b20e3dfb6210de52e6135b3adc0494bf,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8dd1ab72c2c5185c2a2fa26c6b8b6af66cfdfba045b56724b645c4290c042532,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8dd1ab72c2c5185c2a2fa26c6b8b6af66cfdfba045b56724b645c4290c042532,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
8dd1ab72c2c5185c2a2fa26c6b8b6af66cfdfba045b56724b645c4290c042532,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b9498924cb5fdddf7b3e472c6d571a4b605c6935c26bd1c7d0e7ca132c0905fa,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b9498924cb5fdddf7b3e472c6d571a4b605c6935c26bd1c7d0e7ca132c0905fa,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
b9498924cb5fdddf7b3e472c6d571a4b605c6935c26bd1c7d0e7ca132c0905fa,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
674805ad814960a16814270857eac55ae2ac1e53dfe57cc63e43396162999f80,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
674805ad814960a16814270857eac55ae2ac1e53dfe57cc63e43396162999f80,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
674805ad814960a16814270857eac55ae2ac1e53dfe57cc63e43396162999f80,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
999aaefaf999814b44c67ff76918c4a5c4230fb3dc86b9c6a7ba53ec2869afdd,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
999aaefaf999814b44c67ff76918c4a5c4230fb3dc86b9c6a7ba53ec2869afdd,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
999aaefaf999814b44c67ff76918c4a5c4230fb3dc86b9c6a7ba53ec2869afdd,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aa2612cf9667fd6d4e47e7fa08e1935b381848059f7daca7162b72358a199061,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aa2612cf9667fd6d4e47e7fa08e1935b381848059f7daca7162b72358a199061,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
aa2612cf9667fd6d4e47e7fa08e1935b381848059f7daca7162b72358a199061,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f62608b4e623ec3b8de13c65c55c8839afffafba87e42c83c877f5226e6dbc31,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f62608b4e623ec3b8de13c65c55c8839afffafba87e42c83c877f5226e6dbc31,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f62608b4e623ec3b8de13c65c55c8839afffafba87e42c83c877f5226e6dbc31,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12718523397b630df4cfb72e74c448749855dca815075260bff7d06a61c0415d,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12718523397b630df4cfb72e74c448749855dca815075260bff7d06a61c0415d,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
12718523397b630df4cfb72e74c448749855dca815075260bff7d06a61c0415d,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9fd2edb7d058214ce280c84d7963afe8a05a10ac1f76741138ba89c390e363a8,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9fd2edb7d058214ce280c84d7963afe8a05a10ac1f76741138ba89c390e363a8,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9fd2edb7d058214ce280c84d7963afe8a05a10ac1f76741138ba89c390e363a8,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80dd5bba37905a43c02397c515f67e7488ec9cf8624756a6ce45c666e62d96bf,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80dd5bba37905a43c02397c515f67e7488ec9cf8624756a6ce45c666e62d96bf,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80dd5bba37905a43c02397c515f67e7488ec9cf8624756a6ce45c666e62d96bf,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6a31aa11658553d76c45ee3f7c0e80066328bdf4046298b902cf929f03aaa887,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6a31aa11658553d76c45ee3f7c0e80066328bdf4046298b902cf929f03aaa887,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6a31aa11658553d76c45ee3f7c0e80066328bdf4046298b902cf929f03aaa887,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c5b2ac574b1ad0ecc863871e3a92809a0aab90f286f49941e460acdc162bc11c,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c5b2ac574b1ad0ecc863871e3a92809a0aab90f286f49941e460acdc162bc11c,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c5b2ac574b1ad0ecc863871e3a92809a0aab90f286f49941e460acdc162bc11c,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9f6201e6b514e4ecadc2fd5d0240a17f8601535af1816ca418ee8f83f5aa1ac0,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9f6201e6b514e4ecadc2fd5d0240a17f8601535af1816ca418ee8f83f5aa1ac0,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
9f6201e6b514e4ecadc2fd5d0240a17f8601535af1816ca418ee8f83f5aa1ac0,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
188e1b8255c618779777b1c2e5dd4331fba298dce6085446c36f5ac4a2a5b717,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
188e1b8255c618779777b1c2e5dd4331fba298dce6085446c36f5ac4a2a5b717,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
188e1b8255c618779777b1c2e5dd4331fba298dce6085446c36f5ac4a2a5b717,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7acff5f74d55d4fa1df28e40671faab79ce43738da846c0458ef7bb13e1d6e35,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7acff5f74d55d4fa1df28e40671faab79ce43738da846c0458ef7bb13e1d6e35,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7acff5f74d55d4fa1df28e40671faab79ce43738da846c0458ef7bb13e1d6e35,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7b953d20aec7e5b937cd7e4c2d83c42f977d3bedc54183b0aeb76c0c88827ff4,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7b953d20aec7e5b937cd7e4c2d83c42f977d3bedc54183b0aeb76c0c88827ff4,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7b953d20aec7e5b937cd7e4c2d83c42f977d3bedc54183b0aeb76c0c88827ff4,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77844696502148607525c364a5e8baff43f2e25b58c8c4f8fb273c3aac29abb1,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77844696502148607525c364a5e8baff43f2e25b58c8c4f8fb273c3aac29abb1,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
77844696502148607525c364a5e8baff43f2e25b58c8c4f8fb273c3aac29abb1,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
26b37d33e16fdfdff58565b2fc8d7a804aa7e2c567c72767d14c998f1652503c,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
26b37d33e16fdfdff58565b2fc8d7a804aa7e2c567c72767d14c998f1652503c,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
26b37d33e16fdfdff58565b2fc8d7a804aa7e2c567c72767d14c998f1652503c,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3824eb261c32f290f386d70039a2868e1b171d0b25cb8be7f0b1a8d5227b8eb5,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3824eb261c32f290f386d70039a2868e1b171d0b25cb8be7f0b1a8d5227b8eb5,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
3824eb261c32f290f386d70039a2868e1b171d0b25cb8be7f0b1a8d5227b8eb5,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5f001ae50f8d3c272596d0aa118367b880d8c2b344001bd8f760e6b4cebcc7dd,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5f001ae50f8d3c272596d0aa118367b880d8c2b344001bd8f760e6b4cebcc7dd,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
5f001ae50f8d3c272596d0aa118367b880d8c2b344001bd8f760e6b4cebcc7dd,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c4d2ce2ddfa3b5e0f5b1e2e9fc6a5d268c44aefb1007d3ee6f027faefc8f1762,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c4d2ce2ddfa3b5e0f5b1e2e9fc6a5d268c44aefb1007d3ee6f027faefc8f1762,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
c4d2ce2ddfa3b5e0f5b1e2e9fc6a5d268c44aefb1007d3ee6f027faefc8f1762,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
61bdaa249426117948f3f9b16c637cdfab95a35ad231edf53a8d52a36e9eea8a,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
61bdaa249426117948f3f9b16c637cdfab95a35ad231edf53a8d52a36e9eea8a,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
61bdaa249426117948f3f9b16c637cdfab95a35ad231edf53a8d52a36e9eea8a,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7d351f13e8a8238de8252ce74368d93c02afe30ec50320a6981cd4a6fa0e2d1a,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7d351f13e8a8238de8252ce74368d93c02afe30ec50320a6981cd4a6fa0e2d1a,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
7d351f13e8a8238de8252ce74368d93c02afe30ec50320a6981cd4a6fa0e2d1a,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0d59251471f086d46244ae2a99661c962158feb61c93ac661eda8e632cd0d855,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0d59251471f086d46244ae2a99661c962158feb61c93ac661eda8e632cd0d855,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0d59251471f086d46244ae2a99661c962158feb61c93ac661eda8e632cd0d855,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
51581c4ee92d93d8a5f0b9291dcf2d94bb00b99617359d872fda844eaab7959e,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
51581c4ee92d93d8a5f0b9291dcf2d94bb00b99617359d872fda844eaab7959e,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
51581c4ee92d93d8a5f0b9291dcf2d94bb00b99617359d872fda844eaab7959e,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d6b58007a68f195856c0f13892d88d2aeb5257bd44ef8140f213149101bb9099,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d6b58007a68f195856c0f13892d88d2aeb5257bd44ef8140f213149101bb9099,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
d6b58007a68f195856c0f13892d88d2aeb5257bd44ef8140f213149101bb9099,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f82ab70198e0c6a0078620fcc49b1bc81013a671d0c5407d269e1ce9c82dc599,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f82ab70198e0c6a0078620fcc49b1bc81013a671d0c5407d269e1ce9c82dc599,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f82ab70198e0c6a0078620fcc49b1bc81013a671d0c5407d269e1ce9c82dc599,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f818095ed27dc03c89833475a8a87956f42e326576ad04c52195b4735266cadb,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f818095ed27dc03c89833475a8a87956f42e326576ad04c52195b4735266cadb,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
f818095ed27dc03c89833475a8a87956f42e326576ad04c52195b4735266cadb,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80e21c8775caa8eff989b907f5918681263a207c67778a28a96f7d1b61c0abcd,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80e21c8775caa8eff989b907f5918681263a207c67778a28a96f7d1b61c0abcd,USTC-TFC2016,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
80e21c8775caa8eff989b907f5918681263a207c67778a28a96f7d1b61c0abcd,USTC-TFC2016,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0470cdf047f192f224ebaef43302572db2d07518ba423f4fcb0faad277456787,CICIoT2023,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0470cdf047f192f224ebaef43302572db2d07518ba423f4fcb0faad277456787,CICIoT2023,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
0470cdf047f192f224ebaef43302572db2d07518ba423f4fcb0faad277456787,CICIoT2023,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
038b483062c9c6c3976f863c805c4d37a6cd5c47666260c64fcfe74c985ea0bb,NF-IoT,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
038b483062c9c6c3976f863c805c4d37a6cd5c47666260c64fcfe74c985ea0bb,NF-IoT,2,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
038b483062c9c6c3976f863c805c4d37a6cd5c47666260c64fcfe74c985ea0bb,NF-IoT,3,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
6aeb087989205fdbecebcc852286116bc0d4a50a0f9b30e789cdd7071c1dea37,USTC-TFC2016,1,False,False,"{""fallback"":""rule_planner"",""requests"":[],""stop"":false}",,,HTTPError
